timestamp,hostname,process,pid,message
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Apply Kernel Variables.
Feb 14 15:13:57,jkvcombo,systemd-udevd,220,Using default interface naming scheme 'v249'.
Feb 14 15:13:57,jkvcombo,systemd-udevd,218,Using default interface naming scheme 'v249'.
Feb 14 15:13:57,jkvcombo,systemd-udevd,221,sda: Process '/usr/bin/unshare -m /usr/bin/snap auto-import --mount=/dev/sda' failed with exit code 1.
Feb 14 15:13:57,jkvcombo,systemd,1,Listening on Load/Save RF Kill Switch Status /dev/rfkill Watch.
Feb 14 15:13:57,jkvcombo,systemd-udevd,222,sr0: Process '/usr/bin/unshare -m /usr/bin/snap auto-import --mount=/dev/sr0' failed with exit code 1.
Feb 14 15:13:57,jkvcombo,systemd-udevd,221,sda1: Process '/usr/bin/unshare -m /usr/bin/snap auto-import --mount=/dev/sda1' failed with exit code 1.
Feb 14 15:13:57,jkvcombo,systemd-udevd,225,sda3: Process '/usr/bin/unshare -m /usr/bin/snap auto-import --mount=/dev/sda3' failed with exit code 1.
Feb 14 15:13:57,jkvcombo,systemd-udevd,224,sda2: Process '/usr/bin/unshare -m /usr/bin/snap auto-import --mount=/dev/sda2' failed with exit code 1.
Feb 14 15:13:57,jkvcombo,systemd,1,Found device VBOX_HARDDISK EFI\x20System\x20Partition.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting File System Check on /dev/disk/by-uuid/6168-A8BE...
Feb 14 15:13:57,jkvcombo,systemd,1,Started File System Check Daemon to report status.
Feb 14 15:13:57,jkvcombo,systemd-fsck,290,fsck.fat 4.2 (2021-01-31)
Feb 14 15:13:57,jkvcombo,systemd-fsck,290,"/dev/sda2: 11 files, 1555/131063 clusters"
Feb 14 15:13:57,jkvcombo,systemd,1,Finished File System Check on /dev/disk/by-uuid/6168-A8BE.
Feb 14 15:13:57,jkvcombo,systemd,1,Mounting /boot/efi...
Feb 14 15:13:57,jkvcombo,systemd,1,Mounted /boot/efi.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target Local File Systems.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Load AppArmor profiles...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Set console font and keymap...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Tell Plymouth To Write Out Runtime Data...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Set Up Additional Binary Formats...
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Store a System Token in an EFI Variable being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Commit a transient machine-id on disk being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Create Volatile Files and Directories...
Feb 14 15:13:57,jkvcombo,apparmor.systemd,308,Restarting AppArmor
Feb 14 15:13:57,jkvcombo,apparmor.systemd,308,Reloading AppArmor profiles
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Uncomplicated firewall...
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Set console font and keymap.
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Uncomplicated firewall.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target Preparation for Network.
Feb 14 15:13:57,jkvcombo,systemd,1,"proc-sys-fs-binfmt_misc.automount: Got automount request for /proc/sys/fs/binfmt_misc, triggered by 319 (systemd-binfmt)"
Feb 14 15:13:57,jkvcombo,systemd,1,Mounting Arbitrary Executable File Formats File System...
Feb 14 15:13:57,jkvcombo,systemd,1,Mounted Arbitrary Executable File Formats File System.
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Set Up Additional Binary Formats.
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Create Volatile Files and Directories.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Userspace Out-Of-Memory (OOM) Killer...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Network Name Resolution...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Network Time Synchronization...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Record System Boot/Shutdown in UTMP...
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Record System Boot/Shutdown in UTMP.
Feb 14 15:13:57,jkvcombo,systemd,1,Received SIGRTMIN+20 from PID 233 (plymouthd).
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Tell Plymouth To Write Out Runtime Data.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Userspace Out-Of-Memory (OOM) Killer.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Network Time Synchronization.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target System Time Set.
Feb 14 15:13:57,jkvcombo,systemd-resolved,345,Positive Trust Anchors:
Feb 14 15:13:57,jkvcombo,systemd-resolved,345,. IN DS 20326 8 2 e06d44b80b8f1d39a95c0b0d7c65d08458e880409bbc683457104237c7f8ec8d
Feb 14 15:13:57,jkvcombo,systemd-resolved,345,Negative trust anchors: home.arpa 10.in-addr.arpa 16.172.in-addr.arpa 17.172.in-addr.arpa 18.172.in-addr.arpa 19.172.in-addr.arpa 20.172.in-addr.arpa 21.172.in-addr.arpa 22.172.in-addr.arpa 23.172.in-addr.arpa 24.172.in-addr.arpa 25.172.in-addr.arpa 26.172.in-addr.arpa 27.172.in-addr.arpa 28.172.in-addr.arpa 29.172.in-addr.arpa 30.172.in-addr.arpa 31.172.in-addr.arpa 168.192.in-addr.arpa d.f.ip6.arpa corp home internal intranet lan local private test
Feb 14 15:13:57,jkvcombo,systemd-resolved,345,Using system hostname 'jkvcombo'.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Network Name Resolution.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target Host and Network Name Lookups.
Feb 14 15:13:57,jkvcombo,systemd-udevd,227,controlC0: Process '/usr/sbin/alsactl -E HOME=/run/alsa -E XDG_RUNTIME_DIR=/run/alsa/runtime restore 0' failed with exit code 99.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Dispatch Password Requests to Console Directory Watch being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Load Kernel Module efi_pstore...
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Store a System Token in an EFI Variable being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Commit a transient machine-id on disk being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,modprobe@efi_pstore.service: Deactivated successfully.
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Load Kernel Module efi_pstore.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Platform Persistent Storage Archival being skipped.
Feb 14 15:13:57,jkvcombo,apparmor.systemd,451,Skipping profile in /etc/apparmor.d/disable: usr.sbin.rsyslogd
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Load AppArmor profiles.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Load AppArmor profiles managed internally by snapd...
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Authentication service for virtual machines hosted on VMware being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Service for virtual machines hosted on VMware being skipped.
Feb 14 15:13:57,jkvcombo,snapd-apparmor,452,main.go:124: Loading profiles [/var/lib/snapd/apparmor/profiles/snap-confine.snapd.19457 /var/lib/snapd/apparmor/profiles/snap-update-ns.firefox /var/lib/snapd/apparmor/profiles/snap-update-ns.snap-store /var/lib/snapd/apparmor/profiles/snap-update-ns.snapd-desktop-integration /var/lib/snapd/apparmor/profiles/snap.firefox.firefox /var/lib/snapd/apparmor/profiles/snap.firefox.geckodriver /var/lib/snapd/apparmor/profiles/snap.firefox.hook.configure /var/lib/snapd/apparmor/profiles/snap.firefox.hook.connect-plug-host-hunspell /var/lib/snapd/apparmor/profiles/snap.firefox.hook.disconnect-plug-host-hunspell /var/lib/snapd/apparmor/profiles/snap.firefox.hook.post-refresh /var/lib/snapd/apparmor/profiles/snap.snap-store.hook.configure /var/lib/snapd/apparmor/profiles/snap.snap-store.snap-store /var/lib/snapd/apparmor/profiles/snap.snap-store.ubuntu-software /var/lib/snapd/apparmor/profiles/snap.snap-store.ubuntu-software-local-file /var/lib/snapd/apparmor/profiles/snap.snapd-desktop-integration.hook.configure /var/lib/snapd/apparmor/profiles/snap.snapd-desktop-integration.snapd-desktop-integration]
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Load AppArmor profiles managed internally by snapd.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target System Initialization.
Feb 14 15:13:57,jkvcombo,systemd,1,Started ACPI Events Check.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Process error reports when automatic reporting is enabled (file watch) being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Started CUPS Scheduler.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Start whoopsie on modification of the /var/crash directory.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Trigger anacron every hour.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Process error reports when automatic reporting is enabled (timer based) being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Daily apt download activities.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Daily apt upgrade and clean activities.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Daily dpkg database backup timer.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Periodic ext4 Online Metadata Check for All Filesystems.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Discard unused blocks once a week.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Refresh fwupd metadata regularly.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Daily rotation of log files.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Daily man-db regeneration.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Message of the Day.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Timer to automatically fetch and run repair assertions being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Daily Cleanup of Temporary Directories.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Ubuntu Pro Timer for running repeated jobs being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target Path Units.
Feb 14 15:13:57,jkvcombo,systemd,1,Listening on ACPID Listen Socket.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Unix socket for apport crash forwarding being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Listening on Avahi mDNS/DNS-SD Stack Activation Socket.
Feb 14 15:13:57,jkvcombo,systemd,1,Listening on CUPS Scheduler.
Feb 14 15:13:57,jkvcombo,systemd,1,Listening on D-Bus System Message Bus Socket.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Socket activation for snappy daemon...
Feb 14 15:13:57,jkvcombo,systemd,1,Listening on UUID daemon activation socket.
Feb 14 15:13:57,jkvcombo,systemd,1,Listening on Socket activation for snappy daemon.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target Socket Units.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target Basic System.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Accounts Service...
Feb 14 15:13:57,jkvcombo,systemd,1,Started ACPI event daemon.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Run anacron jobs.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting LSB: automatic crash report generation...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Avahi mDNS/DNS-SD Stack...
Feb 14 15:13:57,jkvcombo,systemd,1,Started Regular background program processing daemon.
Feb 14 15:13:57,jkvcombo,systemd,1,Started D-Bus System Message Bus.
Feb 14 15:13:57,jkvcombo,anacron,483,Anacron 2.3 started on 2024-02-14
Feb 14 15:13:57,jkvcombo,anacron,483,Will run job `cron.daily' in 5 min.
Feb 14 15:13:57,jkvcombo,anacron,483,Will run job `cron.weekly' in 10 min.
Feb 14 15:13:57,jkvcombo,anacron,483,Will run job `cron.monthly' in 15 min.
Feb 14 15:13:57,jkvcombo,anacron,483,Jobs will be executed sequentially
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,Found user 'avahi' (UID 114) and group 'avahi' (GID 121).
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Network Manager...
Feb 14 15:13:57,jkvcombo,systemd,1,Started Save initial kernel messages after boot.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Remove Stale Online ext4 Metadata Check Snapshots...
Feb 14 15:13:57,jkvcombo,cron,486,(CRON) INFO (pidfile fd = 3)
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in getty on tty2-tty6 if dbus and logind are not available being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target Login Prompts.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Detect the available GPUs and deal with any system changes...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Record successful boot for GRUB...
Feb 14 15:13:57,jkvcombo,cron,486,(CRON) INFO (Running @reboot jobs)
Feb 14 15:13:57,jkvcombo,systemd,1,Started irqbalance daemon.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Dispatcher daemon for systemd-networkd...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Authorization Manager...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Power Profiles daemon...
Feb 14 15:13:57,jkvcombo,dbus-daemon,487,"dbus[487]: Unknown group ""power"" in message bus configuration file"
Feb 14 15:13:57,jkvcombo,systemd,1,Starting System Logging Service...
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Secure Boot updates for DB and DBX being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Userspace listener for prompt events.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Automatically repair incorrect owner/permissions on core devices being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Wait for the Ubuntu Core chooser trigger being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target Preparation for Logins.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Snap Daemon...
Feb 14 15:13:56,jkvcombo,systemd,1,Starting Switcheroo Control Proxy service...
Feb 14 15:13:56,jkvcombo,dbus-daemon,487,[system] AppArmor D-Bus mediation is enabled
Feb 14 15:13:56,jkvcombo,polkitd,505,started daemon version 0.105 using authority implementation `local' version `0.105'
Feb 14 15:13:56,jkvcombo,systemd,1,Starting User Login Management...
Feb 14 15:13:56,jkvcombo,systemd,1,Condition check resulted in Thermal Daemon Service being skipped.
Feb 14 15:13:56,jkvcombo,systemd,1,Condition check resulted in Ubuntu Pro reboot cmds being skipped.
Feb 14 15:13:56,jkvcombo,systemd,1,Starting Disk Manager...
Feb 14 15:13:56,jkvcombo,NetworkManager,490,<info>  [1707894836.9717] NetworkManager (version 1.36.6) is starting... (for the first time)
Feb 14 15:13:56,jkvcombo,NetworkManager,490,"<info>  [1707894836.9717] Read config: /etc/NetworkManager/NetworkManager.conf (lib: 10-dns-resolved.conf, 20-connectivity-ubuntu.conf, no-mac-addr-change.conf) (run: 10-globally-managed-devices.conf) (etc: default-wifi-powersave-on.conf)"
Feb 14 15:13:56,jkvcombo,systemd,1,Starting WPA supplicant...
Feb 14 15:13:56,jkvcombo,NetworkManager,490,"<info>  [1707894836.9738] bus-manager: acquired D-Bus service ""org.freedesktop.NetworkManager"""
Feb 14 15:13:56,jkvcombo,systemd,1,gpu-manager.service: Deactivated successfully.
Feb 14 15:13:56,jkvcombo,NetworkManager,490,<info>  [1707894836.9791] manager[0x5612c9697040]: monitoring kernel firmware directory '/lib/firmware'.
Feb 14 15:13:56,jkvcombo,NetworkManager,490,<info>  [1707894836.9797] monitoring ifupdown state file '/run/network/ifstate'.
Feb 14 15:13:56,jkvcombo,systemd,1,Finished Detect the available GPUs and deal with any system changes.
Feb 14 15:13:56,jkvcombo,dbus-daemon,487,"[system] Activating systemd to hand-off: service name='org.freedesktop.hostname1' unit='dbus-org.freedesktop.hostname1.service' requested by ':1.5' (uid=0 pid=490 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")"
Feb 14 15:13:57,jkvcombo,udisksd,534,udisks daemon version 2.9.4 starting
Feb 14 15:13:57,jkvcombo,wpa_supplicant,537,Successfully initialized wpa_supplicant
Feb 14 15:13:57,jkvcombo,systemd,1,Started System Logging Service.
Feb 14 15:13:57,jkvcombo,dbus-daemon,487,[system] Successfully activated service 'org.freedesktop.systemd1'
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,Successfully dropped root privileges.
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,avahi-daemon 0.8 starting up.
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,Successfully called chroot().
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,Successfully dropped remaining capabilities.
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,No service file found in /etc/avahi/services.
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,Joining mDNS multicast group on interface lo.IPv6 with address ::1.
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,New relevant interface lo.IPv6 for mDNS.
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,Joining mDNS multicast group on interface lo.IPv4 with address 127.0.0.1.
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,New relevant interface lo.IPv4 for mDNS.
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,Network interface enumeration completed.
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,Registering new address record for ::1 on lo.*.
Feb 14 15:13:57,jkvcombo,avahi-daemon,485,Registering new address record for 127.0.0.1 on lo.IPv4.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Power Profiles daemon.
Feb 14 15:13:57,jkvcombo,systemd,1,Started WPA supplicant.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Authorization Manager.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Network Manager.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Avahi mDNS/DNS-SD Stack.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Switcheroo Control Proxy service.
Feb 14 15:13:57,jkvcombo,apport,484, * Starting automatic crash report generation: apport
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target Network.
Feb 14 15:13:57,jkvcombo,apport,484,   ...done.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Modem Manager...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Network Manager Wait Online...
Feb 14 15:13:57,jkvcombo,systemd,1,Condition check resulted in Manage Sound Card State (restore and store) being skipped.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Save/Restore Sound Card State...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting CUPS Scheduler...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting OpenVPN service...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Hostname Service...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Permit User Sessions...
Feb 14 15:13:57,jkvcombo,systemd,1,Started LSB: automatic crash report generation.
Feb 14 15:13:57,jkvcombo,alsactl,579,/usr/sbin/alsactl: load_state:1689: Cannot open /var/lib/alsa/asound.state for reading: No such file or directory
Feb 14 15:13:57,jkvcombo,alsactl,579,alsa-lib main.c:1412:(snd_use_case_mgr_open) error: failed to import hw:0 use case configuration -2
Feb 14 15:13:57,jkvcombo,alsactl,579,"Found hardware: ""ICH"" ""Analog Devices AD1980"" ""AC97a:41445370"" ""0x1028"" ""0x0177"""
Feb 14 15:13:57,jkvcombo,alsactl,579,Hardware is initialized using a generic method
Feb 14 15:13:57,jkvcombo,systemd,1,grub-common.service: Deactivated successfully.
Feb 14 15:13:57,jkvcombo,snapd-aa-prompt-listener,518,AA Prompt listener not implemented
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Record successful boot for GRUB.
Feb 14 15:13:57,jkvcombo,systemd,1,Finished OpenVPN service.
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Permit User Sessions.
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Save/Restore Sound Card State.
Feb 14 15:13:57,jkvcombo,systemd,1,Reached target Sound Card.
Feb 14 15:13:57,jkvcombo,systemd,1,Starting GNOME Display Manager...
Feb 14 15:13:57,jkvcombo,udisksd,534,failed to load module mdraid: libbd_mdraid.so.2: cannot open shared object file: No such file or directory
Feb 14 15:13:57,jkvcombo,systemd,1,Starting GRUB failed boot detection...
Feb 14 15:13:57,jkvcombo,systemd,1,Starting Hold until boot process finishes up...
Feb 14 15:13:57,jkvcombo,systemd,1,snapd.aa-prompt-listener.service: Deactivated successfully.
Feb 14 15:13:57,jkvcombo,ModemManager,562,<info>  ModemManager (version 1.20.0) starting in system bus...
Feb 14 15:13:57,jkvcombo,systemd,1,grub-initrd-fallback.service: Deactivated successfully.
Feb 14 15:13:57,jkvcombo,systemd,1,Finished GRUB failed boot detection.
Feb 14 15:13:57,jkvcombo,accounts-daemon,481,started daemon version 22.07.5
Feb 14 15:13:57,jkvcombo,udisksd,534,Failed to load the 'mdraid' libblockdev plugin
Feb 14 15:13:57,jkvcombo,systemd,1,Started User Login Management.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Accounts Service.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Unattended Upgrades Shutdown.
Feb 14 15:13:57,jkvcombo,systemd,1,Started CUPS Scheduler.
Feb 14 15:13:57,jkvcombo,systemd,1,Started GNOME Display Manager.
Feb 14 15:13:57,jkvcombo,systemd,1,Started Modem Manager.
Feb 14 15:13:57,jkvcombo,systemd,1,Received SIGRTMIN+21 from PID 233 (plymouthd).
Feb 14 15:13:57,jkvcombo,systemd,1,e2scrub_reap.service: Deactivated successfully.
Feb 14 15:13:57,jkvcombo,systemd,1,Finished Remove Stale Online ext4 Metadata Check Snapshots.
Feb 14 15:13:57,jkvcombo,dbus-daemon,487,[system] Successfully activated service 'org.freedesktop.hostname1'
Feb 14 15:13:57,jkvcombo,systemd,1,Started Hostname Service.
Feb 14 15:13:57,jkvcombo,NetworkManager,490,<info>  [1707894837.3921] hostname: hostname: using hostnamed
Feb 14 15:13:57,jkvcombo,NetworkManager,490,"<info>  [1707894837.3921] hostname: static hostname changed from (none) to ""jkvcombo"""
Feb 14 15:13:57,jkvcombo,NetworkManager,490,"<info>  [1707894837.3949] dns-mgr[0x5612c96742a0]: init: dns=systemd-resolved rc-manager=unmanaged (auto), plugin=systemd-resolved"
Feb 14 15:13:57,jkvcombo,NetworkManager,490,<info>  [1707894837.3959] manager[0x5612c9697040]: rfkill: Wi-Fi hardware radio set enabled
Feb 14 15:13:57,jkvcombo,NetworkManager,490,<info>  [1707894837.3959] manager[0x5612c9697040]: rfkill: WWAN hardware radio set enabled
Feb 14 15:13:57,jkvcombo,NetworkManager,490,<info>  [1707894837.4003] Loaded device plugin: NMAtmManager (/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-device-plugin-adsl.so)
Feb 14 15:13:57,jkvcombo,NetworkManager,490,<info>  [1707894837.4041] Loaded device plugin: NMWwanFactory (/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-device-plugin-wwan.so)
Feb 14 15:13:57,jkvcombo,NetworkManager,490,<info>  [1707894837.4076] Loaded device plugin: NMWifiFactory (/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-device-plugin-wifi.so)
Feb 14 15:13:57,jkvcombo,NetworkManager,490,<info>  [1707894837.4151] Loaded device plugin: NMBluezManager (/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-device-plugin-bluetooth.so)
Feb 14 15:13:57,jkvcombo,networkd-dispatcher,502,No valid path found for iw
Feb 14 15:13:57,jkvcombo,NetworkManager,490,<info>  [1707894837.4203] Loaded device plugin: NMTeamFactory (/usr/lib/x86_64-linux-gnu/NetworkManager/1.36.6/libnm-device-plugin-team.so)
Feb 14 15:13:57,jkvcombo,NetworkManager,490,<info>  [1707894837.4214] manager: rfkill: Wi-Fi enabled by radio killswitch; enabled by state file
